epoch_number,epoch_date,pool_name,pool_type,pool_votes,pool_votes_total,pool_vote_pct,fees_bribes_usd,fees_usd,bribes_usd,bribe_tokens,fees_token0_usd,token0,fees_token1_usd,token1,aero_usd,pool_address,voter_address,actual_votes,actual_votes_total,actual_vote_pct,actual_earnings_usd,equal_bc3_votes,equal_bc3_vote_pct,equal_bc3_earnings_usd,optimal_bc10_votes,optimal_bc10_vote_pct,optimal_bc10_earnings_usd,optimal10_votes,optimal10_vote_pct,optimal10_earnings_usd
118,"2025-11-27","CL10-SOL/USDC","bluechip",9468586.32458718,901384158.1817604,1.0504,0,0,0,,0,"SOL",0,"USDC",0.678646983,"0xb30540172F1B37d1eE1d109e49F883E935E69219","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","CL200-CLANKER/WETH","other",7955405.517180549,901384158.1817604,0.8826,22165.88,22165.88,0,,11270.64,"CLANKER",10895.24,"WETH",0.678646983,"0xd23FE2DB317e1A96454a2D1c7e8fc0DbF19BB000","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,891672.13,14.0070,2234.04
118,"2025-11-27","CL100-cbXRP/cbBTC","other",7908831.345256668,901384158.1817604,0.8774,18336.32,18336.32,0,,8801.91,"cbXRP",9534.41,"cbBTC",0.678646983,"0x95Ff4985af7ED78421215be100c18a2b987f7E90","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","CL500-USDC/CHECK","new",7819432.929208146,901384158.1817604,0.8675,7960.54,7960.54,0,,5806.7,"USDC",2153.84,"CHECK",0.678646983,"0x5a7B4970B2610aEe4776A6944d9F2171EE6060B0","0xa79cd47655156b299762dfe92a67980805ce5a31",10299.666411735068,6365907.735571702,0.1618,10.49,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","vAMM-WETH/VEIL","other",7638553.472926443,901384158.1817604,0.8474,18956.13,11465.6,7490.53,VEIL,5899.68,"WETH",5565.92,"VEIL",0.678646983,"0xf207d02BECD4417aAA3383804b6B87b17602c86D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","vAMM-fBOMB/AERO","other",7413150.140768249,901384158.1817604,0.8224,18317.45,1140.35,17177.1,fBOMB,449.82,"fBOMB",690.53,"AERO",0.678646983,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","sAMM-WETH/msETH","bluechip",7390342.337373597,901384158.1817604,0.8199,18190.8,1192.16,16998.64,AERO;USDC,602.19,"WETH",589.97,"msETH",0.678646983,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,155141.16,2.4371,374.02,0.00,0.0000,0.00
118,"2025-11-27","CL200-WETH/TIBBIR","other",7316092.274720178,901384158.1817604,0.8117,18590.08,18590.08,0,,9399.34,"WETH",9190.74,"TIBBIR",0.678646983,"0x0f664afFB82f074937D5cFCD61b97F3F32d5dC50","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,453646.28,7.1262,1085.41
118,"2025-11-27","CL100-cbADA/cbBTC","other",6880333.500264646,901384158.1817604,0.7633,10405.9,10405.9,0,,5894.95,"cbADA",4510.95,"cbBTC",0.678646983,"0x8782d97C8b25B4d17dBFbaa03f25dC18e51e909D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6365907.735571702,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
118,"2025-11-27","vAMM-kVCM/USDC","other",4204796.324740265,901384158.1817604,0.4665,113.3,113.3,0,,58.43,"kVCM",54.87,"USDC",0.678646983,"0x5C0D76fab1822bDeb47308eD6028231761ED723E","0xa79cd47655156b299762dfe92a67980805ce5a31",4200151.92439214,6365907.735571702,65.9788,113.17,0.00,0.0000,0.00,0.00,0.0000,0.00,10638.51,0.1671,78.87
118,"2025-11-27","vAMM-kVCM/WETH","other",1053882.4684184522,901384158.1817604,0.1169,124.45,124.45,0,,59.38,"kVCM",65.08,"WETH",0.678646983,"0x5e710Fe3C079182a6a2be9cA3c200317d6C34A5D","0xa79cd47655156b299762dfe92a67980805ce5a31",1049412.3037197634,6365907.735571702,16.4849,123.92,0.00,0.0000,0.00,0.00,0.0000,0.00,11243.79,0.1766,89.05
118,"2025-11-27","vAMM-WETH/KLIMA","other",57111.65155861296,901384158.1817604,0.0063,63.5,63.5,0,,32.72,"WETH",30.78,"KLIMA",0.678646983,"0xB37642E87613d8569Fd8Ec80888eA6c63684E79e","0xa79cd47655156b299762dfe92a67980805ce5a31",874642.1249406104,6365907.735571702,13.7395,972.48,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL100-WETH/USDC","bluechip",161574950.35395268,905255856.6980993,17.8485,459762.97,459762.97,0,,224404.69,"WETH",235358.29,"USDC",0.7212638796,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,2121135.01,33.3333,5957.50,505999.77,7.9517,1435.33,0.00,0.0000,0.00
117,"2025-11-20","CL100-WETH/cbBTC","bluechip",88140901.88121808,905255856.6980993,9.7366,261410.24,261410.24,0,,131227.14,"WETH",130183.09,"cbBTC",0.7212638796,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,2121135.01,33.3333,6143.07,2125889.73,33.4081,6156.52,0.00,0.0000,0.00
117,"2025-11-20","vAMM-USDC/AERO","aero",72802987.86227266,905255856.6980993,8.0423,212134.91,212134.55,0.36,AERO,112557.12,"USDC",99577.43,"AERO",0.7212638796,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL500-USDC/CHECK","new",61612798.84939461,905255856.6980993,6.8061,207458.15,187550.19,19907.96,CHECK;AERO,34718.61,"USDC",152831.58,"CHECK",0.7212638796,"0x5a7B4970B2610aEe4776A6944d9F2171EE6060B0","0xa79cd47655156b299762dfe92a67980805ce5a31",10299.666411735068,6363405.026058616,0.1619,34.68,0.00,0.0000,0.00,0.00,0.0000,0.00,1888249.13,29.6736,6169.92
117,"2025-11-20","CL100-USDC/cbBTC","bluechip",56794067.330441356,905255856.6980993,6.2738,169701.68,169701.68,0,,88476.82,"USDC",81224.86,"cbBTC",0.7212638796,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",33417.26268709786,6363405.026058616,0.5251,99.85,2121135.01,33.3333,6113.27,1603305.04,25.1957,4661.84,0.00,0.0000,0.00
117,"2025-11-20","CL100-WETH/ZEN","other",26118209.607259054,905255856.6980993,2.8852,96372.09,96372.09,0,,49948.4,"WETH",46423.68,"ZEN",0.7212638796,"0x0392B12a1cEb0cd13af5Ea448CF5586EA609852D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,2058700.72,32.3522,7041.27
117,"2025-11-20","CL200-WETH/AERO","aero",19055770.94489772,905255856.6980993,2.105,55976.68,55941.03,35.65,AERO,30432.9,"WETH",25508.12,"AERO",0.7212638796,"0x82321f3BEB69f503380D6B233857d5C43562e2D0","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL2000-USDC/cbBTC","bluechip",18878568.618351117,905255856.6980993,2.0854,56997.56,56997.56,0,,29276.22,"USDC",27721.34,"cbBTC",0.7212638796,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,628437.81,9.8758,1836.23,0.00,0.0000,0.00
117,"2025-11-20","CL2000-USDC/AERO","aero",16620018.258851191,905255856.6980993,1.8359,48818.33,48818.33,0,,23212.72,"USDC",25605.61,"AERO",0.7212638796,"0xBE00fF35AF70E8415D0eB605a286D8A45466A4c1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL100-VIRTUAL/WETH","other",15013922.87456845,905255856.6980993,1.6585,45010.28,45010.28,0,,21054.82,"VIRTUAL",23955.46,"WETH",0.7212638796,"0x3f0296BF652e19bca772EC3dF08b32732F93014A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL1-WETH/USDC","bluechip",13417178.40560771,905255856.6980993,1.4821,27430.44,27430.44,0,,13490.9,"WETH",13939.54,"USDC",0.7212638796,"0xdbc6998296caA1652A810dc8D3BaF4A8294330f1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL200-AERO/cbBTC","aero",13243989.350738196,905255856.6980993,1.463,41866.09,41866.09,0,,19887.03,"AERO",21979.06,"cbBTC",0.7212638796,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL50-msUSD/USDC","stablecoin",11962319.229994742,905255856.6980993,1.3214,35373.77,15377.83,19995.94,USDC,7589.75,"msUSD",7788.08,"USDC",0.7212638796,"0x7501bc8Bb51616F79bfA524E464fb7B41f0B10fB","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL50-WETH/msETH","bluechip",11803894.525343265,905255856.6980993,1.3039,35540.28,15544.34,19995.94,USDC,7972.24,"WETH",7572.1,"msETH",0.7212638796,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",134922.98561169903,6363405.026058616,2.1203,406.24,0.00,0.0000,0.00,441322.17,6.9353,1295.16,0.00,0.0000,0.00
117,"2025-11-20","CL100-ZORA/USDC","other",11774876.352753503,905255856.6980993,1.3007,42192.76,37143.91,5048.85,AERO,18716.82,"ZORA",18427.09,"USDC",0.7212638796,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",63061.467808656795,6363405.026058616,0.9910,225.97,0.00,0.0000,0.00,0.00,0.0000,0.00,772855.96,12.1453,2611.92
117,"2025-11-20","vAMM-WETH/USDC","bluechip",11480577.425319402,905255856.6980993,1.2682,34965.75,34965.75,0,,17779.39,"WETH",17186.37,"USDC",0.7212638796,"0xcDAC0d6c6C59727a65F871236188350531885C43","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,434071.59,6.8214,1273.86,0.00,0.0000,0.00
117,"2025-11-20","vAMM-SYND/WETH","other",10467201.844960546,905255856.6980993,1.1563,32775.15,6212.09,26563.06,SYND,2973.59,"SYND",3238.51,"WETH",0.7212638796,"0xA6f77321B8726FaAB89B72f28C2603b667448BC2","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","vAMM-VIRTUAL/WETH","other",9661155.333592148,905255856.6980993,1.0672,29012.5,29012.5,0,,13364.39,"VIRTUAL",15648.12,"WETH",0.7212638796,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","vAMM-WETH/VEIL","other",8956845.304081447,905255856.6980993,0.9894,28074.87,19279.38,8795.49,VEIL,11302.87,"WETH",7976.51,"VEIL",0.7212638796,"0xf207d02BECD4417aAA3383804b6B87b17602c86D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL100-cbXRP/cbBTC","other",8543237.632474001,905255856.6980993,0.9437,22826.89,22826.89,0,,12682.67,"cbXRP",10144.23,"cbBTC",0.7212638796,"0x95Ff4985af7ED78421215be100c18a2b987f7E90","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL1-WETH/cbBTC","bluechip",8289513.0407703705,905255856.6980993,0.9157,17120.37,17120.37,0,,8469.4,"WETH",8650.97,"cbBTC",0.7212638796,"0x22AEe3699b6A0fEd71490C103Bd4E5f3309891D5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","vAMM-WETH/VVV","other",7832155.21895642,905255856.6980993,0.8652,24177.17,3491.51,20685.66,VVV,1793.68,"WETH",1697.83,"VVV",0.7212638796,"0x01784ef301D79e4B2DF3a21ad9a536d4cF09A5Ce","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL100-WETH/EURC","bluechip",7499916.55448848,905255856.6980993,0.8285,22930.69,22930.69,0,,11348.91,"WETH",11581.78,"EURC",0.7212638796,"0x5d4e504EB4c526995E0cC7A6E327FDa75D8B52b5","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,298649.24,4.6932,878.14,0.00,0.0000,0.00
117,"2025-11-20","sAMM-WETH/msETH","bluechip",7026237.120951344,905255856.6980993,0.7762,21753.46,1757.52,19995.94,USDC,887.19,"WETH",870.33,"msETH",0.7212638796,"0xDE4FB30cCC2f1210FcE2c8aD66410C586C8D1f9A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,325729.67,5.1188,963.79,0.00,0.0000,0.00
117,"2025-11-20","CL200-AVNT/USDC","other",6950052.950075398,905255856.6980993,0.7677,22581.76,22581.76,0,,10573.77,"AVNT",12008,"USDC",0.7212638796,"0xc4ed25e61cBdE561c982789f740E3e9A8C317100","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,85836.06,1.3489,275.49
117,"2025-11-20","CL200-WETH/TIBBIR","other",6265975.339941239,905255856.6980993,0.6922,19008.86,19008.86,0,,10772.99,"WETH",8235.87,"TIBBIR",0.7212638796,"0x0f664afFB82f074937D5cFCD61b97F3F32d5dC50","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","CL200-cbBTC/ZEN","other",5823191.9955348475,905255856.6980993,0.6433,21186.15,21186.15,0,,11205.31,"cbBTC",9980.84,"ZEN",0.7212638796,"0x47f9e291bb766Fc307Ad7BBa4f29f3Eab6A97101","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,414911.93,6.5203,1409.14
117,"2025-11-20","CL200-CLANKER/WETH","other",5718250.765219399,905255856.6980993,0.6317,21452.91,21452.91,0,,10162.23,"CLANKER",11290.68,"WETH",0.7212638796,"0xd23FE2DB317e1A96454a2D1c7e8fc0DbF19BB000","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,502183.91,7.8917,1731.92
117,"2025-11-20","CL200-VFY/ZEN","other",5699042.7261899,905255856.6980993,0.6296,22154.94,22154.94,0,,10723.76,"VFY",11431.18,"ZEN",0.7212638796,"0x700d91F1C3C5e430eA776245e741B84402e8de2E","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,611726.15,9.6132,2147.56
117,"2025-11-20","CL100-USDC/CYPR","other",5288927.236681668,905255856.6980993,0.5842,15636.98,13112.56,2524.42,AERO,5438.35,"USDC",7674.2,"CYPR",0.7212638796,"0xE6C694f8B9EE84353a10de59c9b4cDEFa0F5b4Ad","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6363405.026058616,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
117,"2025-11-20","vAMM-kVCM/USDC","other",4202290.036499383,905255856.6980993,0.4642,225.85,225.85,0,,127.29,"kVCM",98.56,"USDC",0.7212638796,"0x5C0D76fab1822bDeb47308eD6028231761ED723E","0xa79cd47655156b299762dfe92a67980805ce5a31",4197649.214879054,6363405.026058616,65.9655,225.60,0.00,0.0000,0.00,0.00,0.0000,0.00,13541.67,0.2128,168.21
117,"2025-11-20","vAMM-kVCM/WETH","other",1053893.9600485056,905255856.6980993,0.1164,279.61,279.61,0,,132.29,"kVCM",147.33,"WETH",0.7212638796,"0x5e710Fe3C079182a6a2be9cA3c200317d6C34A5D","0xa79cd47655156b299762dfe92a67980805ce5a31",1049412.3037197634,6363405.026058616,16.4914,278.42,0.00,0.0000,0.00,0.00,0.0000,0.00,15399.50,0.2420,216.58
117,"2025-11-20","vAMM-WETH/KLIMA","other",57110.281302801464,905255856.6980993,0.0063,79.69,79.69,0,,20.97,"WETH",58.73,"KLIMA",0.7212638796,"0xB37642E87613d8569Fd8Ec80888eA6c63684E79e","0xa79cd47655156b299762dfe92a67980805ce5a31",874642.1249406104,6363405.026058616,13.7449,1220.45,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL100-WETH/USDC","bluechip",115064203.14395384,894937156.8898027,12.8572,349499.09,349499.01,0.08,AERO,154703.91,"WETH",194795.09,"USDC",0.8073331687,"0xb2cc224c1c9feE385f8ad6a55b4d94E92359DC59","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,2120280.90,33.3333,6323.67,3115634.25,48.9815,9214.02,0.00,0.0000,0.00
116,"2025-11-13","vAMM-USDC/AERO","aero",85171067.8742226,894937156.8898027,9.517,258943.79,258933.24,10.55,AERO;SIGN,148622.94,"USDC",110310.3,"AERO",0.8073331687,"0x6cDcb1C4A4D1C3C6d054b27AC5B77e89eAFb971d","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL100-WETH/cbBTC","bluechip",53908147.32858055,894937156.8898027,6.0237,162279.71,162279.31,0.4,AERO,80411.39,"WETH",81867.92,"cbBTC",0.8073331687,"0x70aCDF2Ad0bf2402C957154f944c19Ef4e1cbAE1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,2120280.90,33.3333,6141.14,1211897.37,19.0525,3567.96,0.00,0.0000,0.00
116,"2025-11-13","CL100-USDC/cbBTC","bluechip",43205833.6551841,894937156.8898027,4.8278,131868.55,131868.55,0,,70763.75,"USDC",61104.8,"cbBTC",0.8073331687,"0x4e962BB3889Bf030368F56810A9c96B83CB3E778","0xa79cd47655156b299762dfe92a67980805ce5a31",33417.26268709786,6360842.70780609,0.5254,101.99,2120280.90,33.3333,6173.14,1293171.67,20.3302,3835.07,0.00,0.0000,0.00
116,"2025-11-13","CL100-WETH/ZEN","other",31303653.7430716,894937156.8898027,3.4979,100053.48,100053.48,0,,49411.8,"WETH",50641.67,"ZEN",0.8073331687,"0x0392B12a1cEb0cd13af5Ea448CF5586EA609852D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","vAMM-VIRTUAL/WETH","other",29078343.96194619,894937156.8898027,3.2492,90863.79,90863.79,0,,45349.17,"VIRTUAL",45514.62,"WETH",0.8073331687,"0x21594b992F68495dD28d605834b58889d0a727c7","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL200-WETH/AERO","aero",27940319.80439527,894937156.8898027,3.122,85286.65,85283.7,2.95,AERO,48372.29,"WETH",36911.41,"AERO",0.8073331687,"0x82321f3BEB69f503380D6B233857d5C43562e2D0","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL2000-USDC/AERO","aero",24859900.14430752,894937156.8898027,2.7778,75831.15,75830.85,0.3,AERO,44330.78,"USDC",31500.07,"AERO",0.8073331687,"0xBE00fF35AF70E8415D0eB605a286D8A45466A4c1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL100-VIRTUAL/WETH","other",16060425.211439043,894937156.8898027,1.7946,50469.74,50469.74,0,,24638.27,"VIRTUAL",25831.46,"WETH",0.8073331687,"0x3f0296BF652e19bca772EC3dF08b32732F93014A","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL200-AERO/cbBTC","aero",15737245.353367161,894937156.8898027,1.7585,50963.92,50892.82,71.1,AERO;cbBTC,23685.46,"AERO",27207.36,"cbBTC",0.8073331687,"0xdFe5F275020def30993f042174Fc2D335678b626","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL200-VFY/ZEN","other",15001101.739870876,894937156.8898027,1.6762,49453.12,49453.12,0,,21688.74,"VFY",27764.38,"ZEN",0.8073331687,"0x700d91F1C3C5e430eA776245e741B84402e8de2E","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL50-WETH/msETH","bluechip",13438109.593320737,894937156.8898027,1.5016,40753.72,5766.59,34987.13,USDC,2282.23,"WETH",3484.36,"msETH",0.8073331687,"0x74F72788F4814D7fF3C49B44684aa98Eee140C0E","0xa79cd47655156b299762dfe92a67980805ce5a31",134922.98561169903,6360842.70780609,2.1211,409.18,0.00,0.0000,0.00,418633.34,6.5814,1243.34,0.00,0.0000,0.00
116,"2025-11-13","CL1-WETH/USDC","bluechip",13410051.415803267,894937156.8898027,1.4984,24322.01,24050.52,271.49,WETH,11235.43,"WETH",12815.08,"USDC",0.8073331687,"0xdbc6998296caA1652A810dc8D3BaF4A8294330f1","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL2000-USDC/cbBTC","bluechip",13350958.620281406,894937156.8898027,1.4918,29211.12,29211.12,0,,15449.22,"USDC",13761.9,"cbBTC",0.8073331687,"0x3e66e55e97ce60096f74b7C475e8249f2D31a9fb","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","CL2000-USDC/elizaOS","new",13054645.406883622,894937156.8898027,1.4587,43775.53,0,43775.53,elizaOS,0,"USDC",0,"elizaOS",0.8073331687,"0x84b783723DaC9B89d0981FFf3dcE369bC5870C16","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,806233.45,12.6749,2546.25
116,"2025-11-13","CL200-CLANKER/WETH","other",12760729.36710178,894937156.8898027,1.4259,44312.1,44312.1,0,,21570.14,"CLANKER",22741.96,"WETH",0.8073331687,"0xd23FE2DB317e1A96454a2D1c7e8fc0DbF19BB000","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,1026958.30,16.1450,3300.53
116,"2025-11-13","vAMM-WETH/VEIL","other",11138501.496355059,894937156.8898027,1.2446,36161.4,28601.47,7559.93,VEIL,14288.69,"WETH",14312.78,"VEIL",0.8073331687,"0xf207d02BECD4417aAA3383804b6B87b17602c86D","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00
116,"2025-11-13","vAMM-SYND/WETH","other",10748480.359960718,894937156.8898027,1.201,36527.57,11913.7,24613.87,SYND,4998.57,"SYND",6915.13,"WETH",0.8073331687,"0xA6f77321B8726FaAB89B72f28C2603b667448BC2","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,740366.64,11.6394,2353.92
116,"2025-11-13","vAMM-fBOMB/AERO","other",10640617.179767376,894937156.8898027,1.189,35511.21,2229.43,33281.78,fBOMB,1264.17,"fBOMB",965.26,"AERO",0.8073331687,"0xbBf71AAD6E1F8D180D3B1D898528654c1d18b2fF","0xa79cd47655156b299762dfe92a67980805ce5a31",0,6360842.70780609,0.0000,0.00,0.00,0.0000,0.00,0.00,0.0000,0.00,630284.63,9.9088,1985.84
116,"2025-11-13","CL100-ZORA/USDC","other",10519848.027918557,894937156.8898027,1.1755,34697.93,34697.93,0,,16544.15,"ZORA",18153.79,"USDC",0.8073331687,"0x3f53f1Fd5b7723DDf38D93a584D280B9b94C3111","0xa79cd47655156b299762dfe92a67980805ce5a31",63061.467808656795,6360842.70780609,0.9914,208.00,0.00,0.0000,0.00,0.00,0.0000,0.00,587646.48,9.2385,1846.19
